Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,SC,2016,"11        ",Male,17,Right-Handed,177,32,32,1,Car,"7 ",.284,40,Walking/Hiking,1000,932,1000,1000,328,352,32,"Same length",,100,"Ring finger",February,Winter,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,8,12,3,"Yes - broadband connection","In person",1,1,24,0,12,100,0,12,0,0,20,24,0,24,Some,"Graduate degree","Heavy metal","Freeze time",Happy,"Musician or singer","Arts, culture, sports"
USA,SC,2012,"11        ",Female,16,Right-Handed,162,25,169,2,Car,5,.729,42,Basketball,250,250,250,,750,900,24,"Right foot",70,80,"Ring finger",December,Spring,Yes,No,Seafood,Water,Science,8,9,4,"Yes - broadband connection","Text messaging",40,40,4,1,1,3,0,0,60,60,80,30,0,2,None,"Undergraduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,Health
USA,CA,2015,"6         ",Female,11,Right-Handed,154,23,150,2,Car,5,0.856,56,Athletics,877,701,657,626,294,1000,23,"Left foot",70,75,"Ring finger",October,Winter,No,No,Breads/Sandwiches,Water,"Physical education",8,10,4,"Yes - other","In person",70,100,18,1,9,7,5,0,7,8,14,0,0,4,Some,"Graduate degree",Pop,"Super strength",Healthy,"Sports person","Wildlife, animals"
USA,TX,2016,"12        ",Male,17,Right-Handed,128,27,183,2,Bus,45,0.556,48,Other,500,500,500,500,500,890,27,"Same length",30,30,"Same length",May,Winter,No,No,Other,Water,Music,3,3,4,"Yes - broadband connection","Text messaging",0,0,3,5,7,9,4,5,2,4,6,5,7,2,"A lot","Graduate degree",Other,Fly,Rich,"Musician or singer","Arts, culture, sports"
USA,CA,2020,"7         ",Male,13,Right-Handed,5'6,40,40,2,Bus,30,1,2,Soccer,1000,1000,1000,1000,1000,99999,40,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AZ,2017,"11        ",Female,18,Right-Handed,5.4,20.32,40.64,1,Car,8,0.346,42,Swimming,1000,706,717,834,0,519,20.13,"Right foot",8.636,8.630,"Index finger",January,Winter,No,No,Other,Milk,English,8,9,7,"Yes - other","In person",8,7,10,1,2,1,1,1,5,11,4,6,0,8,Some,"Some college","Punk rock","Freeze time",Rich,Friend,"Education/Youth development"
USA,NC,2013,"8         ",Female,13,Right-Handed,159,22.5,166.1,2,Bus,10,.571,48,Soccer,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",Female,16,Right-Handed,5’8,19,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,SC,2011,"12        ",Female,17,Left-Handed,58,23,126,1,Bus,20,.249,48,Athletics,503,396,401,,1000,1000,23,"Same length",69,77,"Ring finger",May,Spring,No,No,Meat,"Powdered drink","Mathematics and statistics",7,10,4,"Yes - broadband connection","Text messaging",70,60,8,30,10,6,7,2,100,70,,,,,,,,,,,
USA,CO,2016,"7         ",Female,12,Right-Handed,50,,,,Walk,15,26,83,Walking/Hiking,513,519,1000,572,1000,1000,12,"Same length",,,"Same length",November,,No,No,,Juice,Science,8,5,4,"Yes - other",,20,2,,,,,,,,,,,,,None,"Graduate degree",Pop,Telepathy,Happy,"Doctor or nurse","International aid"
USA,MD,2014,"7         ",Female,12,Right-Handed,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AR,2018,"7         ",Male,13,Right-Handed,155,21,52,1,Car,5,0.144,75,Swimming,1000,1000,1000,0,1000,1000,21,"Same length",9,9,"Same length",October,Summer,Yes,No,Pizza/Pasta,"Soft drink (non-caffeinated)","Social studies",8,12,3,"Yes - other","In person"," 0",0,8,0,5,4,1,0,0,0,2,2,0,1,"Very little","Graduate degree",Other,"Freeze time",Healthy,Other,"Wildlife, animals"
USA,IL,2016,"9         ",Female,15,Right-Handed,203,25,164,1,Car,15,0.437,45,Basketball,1000,1000,1000,500,200,200,,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NC,2019,"12        ",Female,16,Right-Handed,154,23,160,3,Walk,5,.303,48,Dancing,1000,900,1000,900,1000,1000,22,"Right foot",6.7,6.9,"Ring finger",December,Summer,No,No,Poultry,Water,Science,6,8,4,"Yes - other","In person",5,35,100,2,60,30,10,0,7,1,70,10,0,3,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,TX,2015,"4         ",Female,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2016,"9         ",Female,15,Right-Handed,164,25,68,2,Bus,45,0.386,47,Soccer,800,800,800,800,800,800,26,"Left foot",80,80,"Ring finger",March,Fall,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Art,8,11,2,"Yes - other","Internet chat or instant messaging",400,400,0,0,4,4,2,2,75,60,76,2,0,1,Some,"Graduate degree",Techno/Electronic,Invisibility,Rich,"Musician or singer",Environment
USA,NC,2018,"12        ",Female,17,Right-Handed,165,24,163,1,Car,16,.62,35,Swimming,1000,1000,800,700,500,700,24.5,"Left foot",76,82.5,"Ring finger",August,Spring,No,No,Desserts,Water,Art,6,9,4,"Yes - broadband connection","Internet chat or instant messaging",3,4,15,1,20,4,2,1,10,7,2,2,6,1,"A lot","Graduate degree","Punk rock",Fly,Happy,Politician,"International aid"
USA,WI,2014,"8         ",Male,14,Right-Handed,164,26,162,1,Bus,5,0.721,51,Soccer,700,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2019,"12        ",Male,16,Right-Handed,175,26.5,,2,Car,30,.372,47,Running/Jogging,766,727,241,214,626,775,26.5,"Same length",,,"Ring finger",August,Summer,No,No,Meat,"Soft drink (caffeinated)",History,4-5,8,5,"Yes - broadband connection","Text messaging",40,50,6,10,15,2,4,20,10,9,50,0,15,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Musician or singer","International aid"
USA,NC,2017,"10        ",Female,16,Right-Handed,165,23,170,2,Car,5,0.787,39,Athletics,738,535,674,294,433,914,23,"Same length",63,77,"Ring finger",October,Spring,Yes,No,"Rice/Noodle dishes","Sports drink",Music,6.5,12,2,"Yes - broadband connection","Text messaging",150,200,6,2,15,4,0,0,20,10,10,0,0,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Religious figure",Health
USA,SC,2019,"12        ",Female,16,Right-Handed,152’,30,40,1,Car,20,0.636,44,Other,0,0,0,1000,0,1000,30,"Left foot",70,70,"Same length",December,Winter,Yes,No,"No favorite","Soft drink (caffeinated)",Languages,6,10,4,"Yes - other","In person",80,200,10,5,25,25,0,0,150,160,100,0,20,60,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,"International aid"
USA,PA,2016,"10        ",,,,163,,,,,10,.599,53,,,,,,,,,,40,42,"Ring finger",,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2012,"12        ",Male,21,Ambidextrous,640,500,200,2,Boat,30,1,1,Bowling,0,0,0,0,0,0,25,"Same length",,10,"Same length",March,Fall,No,No,Pizza/Pasta,Juice,History,5,5,5,"Yes - broadband connection",,50,100,0,0,0,0,0,0,0,0,0,0,0,0,"A lot","High school",Country,Invisibility,Rich,Relative,Other
USA,MD,2016,"10        ",Female,15,Right-Handed,170,22,177,2,Bus,70,0.363,47,Baseball/Softball,492,492,642,695,850,1000,22,"Same length",100,110,"Ring finger",January,Fall,No,No,Seafood,Water,Other,8,9,4,"Yes - broadband connection","Cell phone",50,46,35,10,20,7,0,0,40,25,60,3,0,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"International aid"
USA,NY,2015,"6         ",Female,11,Right-Handed,133,19,128,0,Bus,5,0.516,80,Running/Jogging,963,1000,1000,1000,374,764,19,"Same length",60,50,"Index finger",June,Summer,No,No,Pizza/Pasta,Water,English,10,8,7,"Yes - broadband connection",Other,0,0,35,1,3,25,4,0,0,0,3,4,0,5,"Very little","Graduate degree",Country,"Freeze time",Healthy,Relative,"Wildlife, animals"
USA,KS,2011,"12        ",Female,19,Right-Handed,150,20,154,2,Car,7,0.359,52,Basketball,802,807,610,,364,738,21,"Left foot",7.5,7.33,"Ring finger",September,Summer,No,No,Poultry,Water,"Mathematics and statistics",6,8,2,"Yes - other","Cell phone",131,132,3,28,14,24,3,0,35,35,0,35,0,35,"Very little","Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Other,"Arts, culture, sports"
USA,OH,2018,"12        ",Male,17,Right-Handed,177.8,27.94,177.8,1,,8,.398,47,Baseball/Softball,70,70,50,60,50,60,27.94,"Right foot",55.2,66.3,"Ring finger",September,Summer,Yes,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","In person",3,3,5,1,2,4,10,1,5,4,10,8,0,12,"Very little","Graduate degree",Pop,Fly,Happy,Relative,Religious
USA,IN,2015,"12        ",Female,17,Right-Handed,172.7,23.5,177.8,2,Car,10,.632,54,Walking/Hiking,1000,963,845,920,134,118,23.5,"Same length",76.2,79.3,"Ring finger",April,Fall,Yes,No,Fruit,"Energy drink",Music,6,4,4,"Yes - broadband connection","Text messaging",20,20,21,1,7,14,7,0,3.5,7,7,14,28,7,"Very little","Graduate degree","Rock and roll",Telepathy,Happy,Teacher,Health
USA,DE,2016,"12        ",Male,18,Ambidextrous,168.9,25,162.5,2,Car,40,.71,45,"Martial Arts",500,1000,500,1000,1,1,24.6,"Right foot",9.4,9.5,"Ring finger",December,Summer,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",6,12,3,"Yes - broadband connection","In person",40,40,12,6,0,3,7,2,0,4,1,.5,12,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,GA,2019,"6         ",Male,12,Right-Handed,150,13,148,2,Car,30,0.356,33,Other,250,300,600,750,850,750,13,"Same length",50,40,"Index finger",January,Winter,No,No,"Rice/Noodle dishes",Water,"Computers and technology",10,12,4,"Yes - other","Text messaging",10,13,0.5,0,1,1.5,0,0,0,0.1,4,0.5,0,0,Some,Other,Classical,Invisibility,Rich,Other,Other
USA,IA,2018,"12        ",Male,17,Right-Handed,178,24,170,1,Car,2,.344,31,Baseball/Softball,422,508,449,594,416,684,24,"Same length",91,95,"Ring finger",October,Spring,No,No,Pizza/Pasta,Water,"Physical education",7,8,6,"Yes - broadband connection","Internet chat or instant messaging",20,28,6,1,7,5,4,0,8,8,12,10,30,3,Some,"Undergraduate degree",Country,Fly,Happy,"Sports person",Environment
USA,MA,2015,"12        ",Male,17,Right-Handed,1.88,29,1.89,2,Walk,2,0.463,38,Tennis,1000,1000,1000,1000,700,999,26,"Left foot",90,85,"Ring finger",January,Spring,No,No,Seafood,Water,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",3,6,4,1,21,0,14,1,2,2,1,2,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,"Business person","International aid"
USA,IL,2016,"9         ",Female,15,Right-Handed,156,18,153,1,Car,"20 ",.821,39,Athletics,900,700,800,600,400,500,18,"Same length",50,40,"Index finger",September,Summer,No,No,"No favorite",Water,"Mathematics and statistics",8,10,5,"Yes - broadband connection","Internet chat or instant messaging",20,30,1,"3 ",25,5,11,3,10,8,10,11,0,5,"A lot",Other,Country,Invisibility,Rich,"Doctor or nurse","International aid"
USA,FL,2010,"12        ",Female,18,Right-Handed,173,23,172,1,Car,10,.399,,Soccer,500,1000,600,,1000,1000,23.5,"Right foot",6.5,6.7,"Ring finger",June,Summer,Yes,No,Other,"Soft drink (caffeinated)",English,7,12,2,"Yes - other","Text messaging",20,20,35,.5,5,7,14,0,10,12,12,7,0,1,"A lot","Graduate degree",Pop,Telepathy,Rich,Relative,Health
USA,CA,2019,"7         ",Male,13,Right-Handed,167,24,148,2,Car,8,0.337,52,Skateboarding/Rollerblading,600,600,700,600,600,1000,24,"Same length",8.5,8.5,"Same length",January,Summer,No,No,Meat,"Energy drink",Art,8,6-7,5,"Yes - other","Text messaging",150,150,20,4,3,4,18,3,18,10,3,1,0,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Other,"Arts, culture, sports"
USA,AZ,2012,"12        ",Male,18,Right-Handed,155,26,150,1,Car,10,.35,3,"Football (American)",600,600,700,800,500,500,24,"Same length",80,90,"Ring finger",February,Spring,No,No,Pizza/Pasta,"Soft drink (caffeinated)",History,8,7,3,"Yes - broadband connection","Text messaging",20,22,60,2,0,20,10,5,5,3,5,30,20,2,None,"Some college",Country,Fly,Happy,Relative,"Wildlife, animals"
USA,NC,2012,"12        ",Male,16,Right-Handed,170,26,164,1,Car,5,.343,54,Basketball,501,450,600,600,950,999,26,"Same length",72,75,"Ring finger",June,Summer,No,No,Meat,Milk,"Mathematics and statistics",7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,2,1,1,13,3,3,2,2,0,8,6,0,1,Some,"Graduate degree","Rock and roll",Fly,Rich,"Sports person","International aid"
USA,PA,2013,"12        ",Male,17,Right-Handed,183,26,185,1,Car,8,.281,55,Baseball/Softball,500,600,700,500,300,300,25.8,"Right foot",98,97,"Index finger",February,Fall,No,No,Meat,Milk,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Cell phone",13,11,5,.5,12,4,4,1,2,3,3,12,0,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Business person","International aid"
USA,IL,2016,"6         ",Male,12,Right-Handed,159,,167,2,Bicycle,10,0.31,39,Basketball,298,189,297,357,400,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"12        ",Female,17,Right-Handed,155,21,148,2,Bus,45,1.706,62,None,1000,626,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2015,"12        ",Female,18,Right-Handed,70,24,72,"1 ",Bus,15,.372,53,Walking/Hiking,5000,5000,4000,7000,6000,6000,24,"Same length",145,150,"Index finger",November,Spring,Yes,No,Soups,Water,English,8,10,7,"Yes - broadband connection","In person",0,0,18,5,27,39,7.5,0,5,1,12,1,0,5,"A lot","Graduate degree",Other,Telepathy,Happy,Teacher,Other
USA,PA,2018,"12        ",Male,16,Right-Handed,170,25.5,165,2,Bus,15,0.388,40,"Table Tennis",840,524,610,620,86,283,25.5,"Same length",70,80,"Ring finger",May,Summer,Yes,No,Meat,Water,"Mathematics and statistics",6,10,4,"Yes - broadband connection","Internet chat or instant messaging",1000,1000,10,0,15,5,6,5,15,30,50,10,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer","Arts, culture, sports"
USA,AZ,2015,"7         ",Female,14,Right-Handed,157,16,148,2,Bicycle,12,,,Basketball,600,300,500,1000,700,800,26,"Left foot",7,8,"Ring finger",March,Fall,No,No,Meat,Juice,Art,10,13,3,"No internet connection","Cell phone",80,96,20,5,0,30,15,20,10,50,20,30,0,30,"Very little","High school",Pop,Fly,Happy,Friend,Other
USA,CA,2019,"11        ",Female,17,Right-Handed,153,22,150,2,Car,15,0.456,53,Swimming,650,600,600,600,500,600,22,"Same length",6.3,6.5,"Ring finger",January,Summer,Yes,No,Desserts,Water,Art,6,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,4,5,6,6,8,0,0,6,1,2,2,0,1,"A lot","Graduate degree",Other,Fly,Happy,Relative,"International aid"
USA,CO,2015,"10        ",Male,18,Right-Handed,186,29,174,1,Car,30,.594,61,"Martial Arts",1000,500,1000,100,0,0,29,"Same length",78,80,"Ring finger",September,Summer,,No,Seafood,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",0,0,1,0,0,2,5,1,0,0,1,5,20,0,Some,"Some college","Rock and roll",Fly,Happy,Relative,Other
USA,CA,2018,"9         ",Female,14,Right-Handed,158,23,155,3,Car,5,0.361,34,Basketball,600,800,750,650,200,400,22,"Right foot",73,73,"Same length",March,Summer,No,No,Fruit,Juice,"Physical education",6,6,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",14,17,8,1,45,5,3,1,2,1.5,30,1,0,1,"A lot","High school",Pop,"Freeze time",Rich,"Coach or club leader",Health
USA,VT,2016,"10        ",Female,17,Right-Handed,165,,,1,Car,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2012,"12        ",Male,18,Right-Handed,181,28,186,1,Car,45,0.431,24,Lacrosse,900,800,800,800,650,900,28,"Same length",93,95,"Ring finger",March,Spring,Yes,No,Poultry,Milk,"Mathematics and statistics",6,11,6,"Yes - broadband connection","In person",30,30,7,0,20,2,16,0,7,4,8,0,0,2,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,Other,"International aid"
USA,CT,2017,"12        ",Male,17,Right-Handed,180,23,175,2,Car,90,.789,40,Bowling,500,400,200,400,1000,1000,24,"Left foot",76,76,"Same length",December,Spring,No,No,,Water,"Mathematics and statistics",5,10,5,"Yes - broadband connection","In person",20,30,56,5,14,8,6,15,2,3,40,10,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person","Education/Youth development"
USA,MI,2013,"12        ",Female,16,Right-Handed,166,23,164,1,Car,3,0.375,25,Running/Jogging,925,920,845,845,500,500,24,"Left foot",80,85,"Ring finger",February,Winter,No,No,Fruit,Water,"Mathematics and statistics",7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,4,0,15,10,12,0,4,4,2,2,0,4,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Religious figure","International aid"
USA,NJ,2016,"12        ",Female,17,Left-Handed,158,20.5,162,1,Car,8,.33,32,"Table Tennis",800,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NJ,2019,"11        ",Female,16,Right-Handed,155,21,57,1,Car,25,0.354,18,Athletics,460,620,765,465,380,1000,21,"Same length",70,60,"Same length",July,Fall,No,No,Seafood,Water,English,6,8,3,"Yes - other","Cell phone",500,600,5,15,1,2,0,0,25,30,20,0,33,1,"A lot","Less than high school","Rap/Hip hop","Super strength",Happy,"Musician or singer",Other
USA,PA,2018,"12        ",Female,18,Left-Handed,160.2,22.86,135.6,1,Car,6,0.396,51,Dancing,1000,900,1000,800,500,1000,22.8,,9,6.5,"Ring finger",December,Fall,Yes,No,Salads,Water,"Social studies",6,7,3,"Yes - broadband connection","Text messaging",150,200,12,8,4,10,2,0,18,16,14,4,8,1,Some,"Graduate degree","Rap/Hip hop",,Happy,"Business person","Education/Youth development"
USA,IN,2017,"12        ",Female,16,Right-Handed,160," 24",158,1,Car,8,0.386,37,Tennis,1000,1000,888,1000,500,500,24,"Same length",61,74,"Ring finger",April,Spring,Yes,No,Pizza/Pasta,Tea,Science,7,12,2,"Yes - broadband connection","Internet chat or instant messaging",4,4,5,0,15,2,0,0,1,2,4,4,0,2,"A lot","Graduate degree",Pop,"Freeze time",Happy,Actor,Health
USA,HI,2011,"9         ",Female,14,Left-Handed,165,25,170,1,Car,30,.413,43,Dancing,1000,1000,1000,,1000,1000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IN,2018,"11        ",Female,15,Right-Handed,168.1,28,168,1,Walk,5,0.675,42,Walking/Hiking,900,900,800,800,950,1000,29,"Left foot",6,5.5,"Index finger",August,Fall,No,Yes,"Rice/Noodle dishes",Water,Music,7,9,5,"Yes - broadband connection","Text messaging",70,70,15,1,15,1,7.5,0,15,15,15,2,0,2,"A lot","Graduate degree",Pop,Fly,Happy,Friend,Health
USA,CA,2018,"12        ",Female,16,Right-Handed,162,24,163,2,Walk,8,0.426,64,Dancing,845,519,882,749,578,679,24,"Same length",68,72,"Ring finger",May,Summer,Yes,No,Fruit,Water,Art,6,10,3,"Yes - other","In person",20,35,3,1,25,3,11,0,5,2,15,3,0,1,"A lot","Graduate degree",Pop,Fly,Rich,Friend,Health
USA,TN,2018,"12        ",Female,17,Right-Handed,168,25,160,1,Car,22,0.4,65,Walking/Hiking,439,663,738,96,925,984,25,"Same length",75,80,"Ring finger",August,Spring,No,No,Meat,Water,Science,6.5,9,3,"Yes - broadband connection","Text messaging",12,12,2,0.8,70,42,10,0,14,14,35,4,28,14,"A lot","Graduate degree",Country,Telepathy,Happy,"Religious figure",Religious
USA,NY,2015,"7         ",Female,12,Right-Handed,158,22,156,1,Bus,3,.48,45,"Hockey (Field)",79,800,1000,899,999,1000,24,"Left foot",70,77,"Ring finger",November,Summer,No,No,Meat,Water,Other,9,8,5,"Yes - other","Internet chat or instant messaging",97,100,32,6,7,14,23,36,36,24,32,3,3,3,Some,"Graduate degree","Rap/Hip hop",Fly,Healthy,"Business person","Wildlife, animals"
USA,NC,2018,"11        ",Female,16,Right-Handed,170,25,171,1,Car,30,.502,46,Lacrosse,600,600,700,700,1000,1000,24,"Right foot",75,70,"Index finger",August,Winter,Yes,No,Pizza/Pasta,Tea,"Social studies",7,9,,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,20,12,1,10,15,5,2,30,1,45,15,0,6,Some,"Graduate degree",Pop,Invisibility,Rich,Actor,"Wildlife, animals"
USA,HI,2011,"9         ",Male,15,Right-Handed,171,28,175,3,Car,10,.437,50,Basketball,316,508,1000,,1000,1000,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,ID,2017,"12        ",Female,17,Right-Handed,165,25,165,1,Car,12,0.429,48,Dancing,540,877,818,642,769,497,27,"Same length",7,6.5,"Index finger",September,Winter,No,No,Desserts,Water,Art,7,6,6,"Yes - other","Text messaging",90,98,5,2,20,10,15,0,1,4,4,2,40,3,"A lot","Graduate degree",Pop,"Freeze time",Happy,Friend,"International aid"
USA,CO,2016,"7         ",Male,12,Left-Handed,,,,,Car,5,0.507,"48 ",Basketball,,,,,,,,,,,,March,Summer,No,No,Fruit,Juice,Science,7,7,11,"Yes - broadband connection","Text messaging",25,30,,,,,,,,,,,,,Some,,Other,Telepathy,Happy,,
USA,CA,2019,"11        ",Female,17,Right-Handed,130,24,130,3,Car,20,0.499,39,"Table Tennis",900,800,900,900,900,900,23,"Right foot",89,90,"Ring finger",May,Winter,No,No,"Rice/Noodle dishes",Water,Languages,6,8,3,"Yes - broadband connection","Text messaging",150,400,15,0,8,4,0,2,1,6,5,14,2,2,"A lot","Graduate degree","Punk rock",Fly,Happy,Relative,"International aid"
USA,IN,2014,"12        ",Male,17,Right-Handed,180,27,185,1,Car,10,0.786,48,Swimming,100,200,400,600,800,1000,28,"Left foot",90,90,"Same length",September,Summer,No,No,Pizza/Pasta,Water,"Physical education",5.5,12,3,"Yes - broadband connection","Text messaging",200,200,48,2,20,12,13,17,0,50,17,4,7,0,"A lot","Graduate degree","Heavy metal","Freeze time",Happy,"Sports person",Health
USA,NC,2017,"11        ",Female,16,Ambidextrous,152.4,20,140,2,Car,15,0.626,27,Dancing,900,800,600,500,100,200,21,"Left foot",70,70,"Same length",April,Fall,No,No,Pizza/Pasta,Water,Science,3,7,3,"Yes - broadband connection","Text messaging",200,210,40,0,42,10,5,0,10,12,42,0,19,6,None,"Graduate degree",Other,Telepathy,Happy,"Musician or singer","International aid"
USA,IN,2017,"4         ",Female,17,Right-Handed,158,23,162,1,Car,20,36,36,None,50,50,50,500,800,1000,23,"Same length",70,65,"Index finger",April,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",600,600,24,20,7,10,6,0,20,100,20,15,12,5,"A lot","Undergraduate degree",Other,Invisibility,Happy,Relative,"Education/Youth development"
USA,MD,2015,"7         ",Female,13,Right-Handed,154.9,21,150,2,Bus,10,0.705,40,Soccer,800,150,100,500,900,1000,21,"Same length",70,65,"Same length",October,Winter,Yes,No,"No favorite",Juice,Science,8,14,2,"Yes - broadband connection","In person",10,104,24,,,,,,,,,,,,,,,,,,
USA,TX,2012,"11        ",Female,17,Right-Handed,164,20,164,2,Car,6,.261,45,Baseball/Softball,400,400,600,700,900,900,23,"Same length",80,80,"Same length",December,Fall,No,No,Desserts,Water,"Mathematics and statistics",7,9,2,"Yes - other","Text messaging",40,40,5,1,10,6,5,0,4,20,30,3,35,4,"A lot","Graduate degree",Other,"Freeze time",Happy,Friend,Religious
USA,WA,2019,"11        ",Male,16,Ambidextrous,180,29,175,2,Car,14,.37,70,"Football (American)",0,0,0,0,0,10000,30,"Same length",90,80,"Index finger",April,Spring,No,No,Meat,"Sports drink","Physical education",8,2,3,"Yes - broadband connection","In person",300,773,45,21,3,6,24,35,21,112,6,0,24,24,"A lot","Graduate degree","Rap/Hip hop",,Famous,Relative,Religious
USA,DC,2010,"6         ",Male,11,Right-Handed,206,28,173,1,Bus,25,0.46,120,"Football (American)",10,1000,1000,,1000,10,26,"Right foot",80,70,"Index finger",August,Summer,No,No,Fruit,"Sports drink",English,10,"4 ",3,"Yes - dial-up connection","Cell phone",90,90,1000,3,1000,1000,1000,89," 1000",90,5,1000,2,1000,"A lot","Some college","Rap/Hip hop",Fly,Healthy,"Sports person","Arts, culture, sports"
USA,AR,2017,"6         ",Female,10,Right-Handed,141,21,134,1,Car,25,0.558,49,Dancing,824,930,786,850,545,278,21,"Same length",60,60,"Same length",November,Summer,No,No,Meat,Water,Science,9,5,4,"Yes - other","Text messaging",25,30,7,1,0,12,9,0,3,2,4,7,0,4,"Very little","Graduate degree",Jazz,Invisibility,Healthy,"Business person",Health
USA,CA,2016,"12        ",Female,16,Right-Handed,155,21.5,148,2,Car,15,,,Running/Jogging,4,4,5,5,1000,1000,21.5,"Same length",7.7,7.6,"Index finger",November,Summer,Yes,No,"Rice/Noodle dishes",Water,Languages,5,7,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,5,7,14,7,3,2,0,14,1,14,0,0,2,"A lot","Undergraduate degree",Pop,Invisibility,Healthy,Teacher,"Education/Youth development"
USA,KS,2015,"5         ",Male,10,Left-Handed,162,20,156,1,Car,3,0.088,65,Baseball/Softball,700,700,800,990,700,990,20,"Same length",60,63,"Ring finger",February,Summer,No,No,Desserts,Water,"Physical education",6,,,,,,,,,,,,,,,,,,,,,,,,,
USA,SC,2013,"11        ",Female,17,Right-Handed,164,22,161,1,Car,12,.737,50,Skateboarding/Rollerblading,900,900,700,600,500,100,23,"Left foot",7,8,"Ring finger",September,Spring,No,No,Pizza/Pasta,Water,English,8,11,3,"Yes - broadband connection","Text messaging",100,138,30,4,3,30,0,30,2,20,20,9,0,3,"Very little","High school","Punk rock",Fly,Happy,Friend,"Wildlife, animals"
