Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,KY,2019,"12        ",Female,17,Right-Handed,165,25,140,2,Car,35,.67,48,Lacrosse,500,800,700,450,200,380,25,"Same length",8,7,"Index finger",November,Summer,No,No,"No favorite",Water,"Mathematics and statistics",6/7,8/9,4,"Yes - broadband connection",,1,4,8,2,3,15,3,1,10,2,6,5,14,4,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Friend,Health
USA,KY,2015,"6         ",Female,11,Right-Handed,150,21,148,1,Car,20,0.351,40,Soccer,925,1000,1000,626,321,321,20,"Same length",80,80,"Same length",March,,Yes,No,"No favorite",Tea,Geography,7,11,4,"Yes - other","Text messaging",25,32,8,2,3,39,7,30,150,60,175,60,0,30,"A lot","Graduate degree","Rap/Hip hop",Telepathy,,Actor,"Wildlife, animals"
USA,KY,2013,"12        ",Female,17,Left-Handed,160,22,146,1,Bus,40,0.278,30,Tennis,500,500,550,550,600,700,23,"Left foot",72,73,"Ring finger",August,Summer,No,No,Salads,Water,Music,7,10,3,"No internet connection",Telephone,0,0,17,14,6,5,1,1,1,1,1,1,0,0,Some,"Undergraduate degree","Heavy metal","Freeze time",Rich,"Musician or singer","Wildlife, animals"
USA,KY,2013,"7         ",Male,13,Right-Handed,171,26,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"7         ",Female,13,Right-Handed,157,21,"126 ",2,Bus,37,1.137,34,Dancing,100,200,2,150,900,1000,"21 ","Left foot",7,7,"Same length",December,Winter,Yes,No,"Rice/Noodle dishes",Coffee,History,7-8,9,8,"Yes - broadband connection","Cell phone",2,0,7-8,0,1,2,4,3,2,1,24,10,0,3,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,Friend,"Education/Youth development"
USA,KY,2012,"6         ",Male,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"8         ",Male,14,Right-Handed,180,27,160,1,Bus,50,.379,41,Basketball,0,0,0,0,10000,10000,27,"Same length",90,100,"Same length",January,Winter,No,No,Meat,"Soft drink (non-caffeinated)","Mathematics and statistics",8,5,4,"Yes - other","Text messaging",100,150,50,0,0,10,50,20,0,20,20,20,0,10,"Very little",Other,Other,"Freeze time",Famous,"Sports person",Other
USA,KY,2013,"12        ",Male,17,Right-Handed,188,31,179,1,Car,10,0.316,35,Skateboarding/Rollerblading,652,294,781,652,1000,1000,31,"Right foot",87,90,"Ring finger",April,Spring,No,No,Seafood,Water,Music,7.5,11,4,"Yes - broadband connection","Text messaging",100,102,10,20,1,10,15,20,7,85,30,20,0,4,"A lot",Other,"Heavy metal",Invisibility,Happy,"Musician or singer","Arts, culture, sports"
USA,KY,2015,"6         ",Female,12,Right-Handed,157,23,150,1,Bus,5,.444,68,Other,958,1000,556,856,50,1000,23,"Same length",23,23,"Same length",January,Summer,Yes,No,Meat,Juice,Languages,9,9,7,"Yes - other","Text messaging",50,50,3,1,2,6,3,0,9,2,2,2,2,3,"A lot","Graduate degree",Pop,Fly,Healthy,Relative,Religious
USA,KY,2015,"6         ",Female,12,Right-Handed,155,22,164,1,Bus,10,0.333,55,Soccer,1000,679,1000,604,80,316,22,"Same length",75,60,"Index finger",November,Spring,Yes,No,Fruit,Water,English,8,8,7,"No internet connection","Cell phone",14,17,6,2,10,7,4,4,1,8,4,4,1,7,"Very little","Graduate degree",Pop,"Freeze time",Healthy,Actor,"International aid"
USA,KY,2015,"6         ",Male,11,Left-Handed,153,23,156,1,Bus,45,0.57,49,Swimming,925,925,444,1000,0,0,23,"Same length",9,6,"Index finger",April,Summer,No,No,Meat,"Soft drink (caffeinated)","Social studies",8,10,5,"Yes - other","Text messaging",0,0,2,1,1,3,5,0,0,1,2,2,0,1,Some,"Graduate degree",Country,"Super strength",Healthy,Relative,Health
USA,KY,2013,"8         ",Male,14,Right-Handed,253,82,53,1,Bus,40,0.384,63,"Football (American)",100,100,100,100,100,100,54,"Same length",8,6,"Same length",August,Summer,Yes,No,Meat,"Powdered drink","Computers and technology",8,6,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",8,6,0,0,1,1,0,0,45,26,62,28,0,5,Some,"Graduate degree","Rap/Hip hop",,Healthy,"Sports person","International aid"
USA,KY,2018,"10        ",Female,17,Right-Handed,153,21,165,2,Car,15,.4,36,Tennis,1000,1000,1000,1000,155,160,21,"Left foot",80,70,"Index finger",July,Fall,No,Yes,Desserts,Water,Science,5,5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",150,200,10,1,9,10,10,.5,3,3,5,1,15,5,"A lot",Other,Other,"Freeze time",Healthy,"Community leader or elder","Wildlife, animals"
USA,KY,2012,"6         ",Female,11,Right-Handed,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Female,17,Right-Handed,152.5,22,155,2,Car,25,0.573,36,Dancing,604,503,813,711,802,914,22,"Same length",75,78,"Ring finger",June,Spring,Yes,No,Pizza/Pasta,Water,English,6,8,3,"Yes - broadband connection","Text messaging",1350,1400,15,3,10,15,3,2,18,11,6,6,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,KY,2012,"6         ",Female,12,Right-Handed,,,,1,Car,100,0.4,57,Other,346,267,86,1000,225,1000,,"Same length",,,"Same length",April,Summer,Yes,No,Fruit,"Soft drink (non-caffeinated)","Social studies",9,12,7,"Yes - other","Text messaging",2,2,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"7         ",Female,12,Right-Handed,162.,24,152.4,1,Bus,10,.61,33,Other,1000,824,610,267,0,364,25,"Left foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"12        ",Female,17,Right-Handed,5'8,23,178,1,Car,10,.525,40,Dancing,10,50,90,450,0,30,23,"Same length",7,6,"Index finger",July,Spring,No,No,Poultry,Water,Art,7,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,6,20,2,4,72,10,3,5,2,15,25,35,5,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,KY,2013,"11        ",Male,17,Right-Handed,170,21,135,2,Car,15,.459,34,Tennis,155,508,369,813,829,818,23,"Left foot",14,15,"Ring finger",November,Summer,Yes,No,Desserts,Tea,History,7,9,5,"Yes - other",,10,10,10,.5,12,12,12,0,1,1,2,6,0,5,"A lot","Graduate degree",Country,"Freeze time",Happy,"Religious figure",Health
USA,KY,2013,"5         ",Female,11,Left-Handed,159,25,153,1,Bus,20,0.473,46,Other,503,128,738,1000,727,1000,26,"Left foot",80,70,"Index finger",October,,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",9,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Female,12,Right-Handed,157.5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Male,12,Right-Handed,61,,62,1,Walk,10,325,44,Baseball/Softball,1000,1000,1000,1000,1000,1000,,"Same length",25,25,"Same length",April,Summer,No,No,Pizza/Pasta,Water,,10,24,7,"No internet connection","In person",0,0,24,0,1,24,24,1,24,0,0,0,0,24,"A lot","Graduate degree","Rap/Hip hop","Super strength",Healthy,Actor,Environment
USA,KY,2018,"10        ",Female,14,Right-Handed,163,23,165,3,Car,25,0.82,48,Tennis,1000,1000,1000,1000,500,600,23,"Same length",,72,"Index finger",November,Summer,No,No,Desserts,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",7,5,0,2,10,4,3,1,0,1.5,5,5,0,7,"Very little","Graduate degree",Classical,Fly,Healthy,"Sports person",Health
USA,KY,2018,"10        ",Male,15,Right-Handed,167,26,171,2,Bus,30,0.278,35,Swimming,1000,1000,1000,1000,700,800,27,"Left foot",73,81,"Ring finger",December,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,8,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,3,0,7,2,3,10,2,4,18,0,0,3,Some,"Graduate degree",Pop,Fly,Happy,"Musician or singer","International aid"
USA,KY,2018,"10        ",Male,18,Right-Handed,179,26,178,1,Car,24,0.418,64,Tennis,600,500,400,400,900,1000,26,"Same length",50,60,"Ring finger",January,Summer,Yes,No,Pizza/Pasta,Milk,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",10,24,3,1,8,6,10,2,2,2,6,4,0,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Education/Youth development"
USA,KY,2013,"11        ",Female,16,Right-Handed,165,22,160,1,Car,8,.441,38,None,8,7,6,6,8,8,23,,75,65,"Ring finger",August,Fall,Yes,No,Poultry,"Soft drink (caffeinated)",Science,5,4,2,"Yes - other","Text messaging",100,100,2,2,5,2,0,0,5,9,9,9,0,6,"A lot",Other,"Punk rock",Telepathy,Rich,"Musician or singer","Wildlife, animals"
USA,KY,2015,"6         ",Female,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"11        ",Female,16,Right-Handed,162.5,25.4,166,1,Car,15,.374,37,Cycling,300,10,400,300,0,600,26.67,"Left foot",9,7.5,"Ring finger",April,Fall,Yes,No,Desserts,Juice,Science,6,9,5,"Yes - broadband connection","In person",4,6,2,0,25,14,3,0,0,1,20,30,0,,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Happy,"Religious figure","International aid"
USA,KY,2018,"10        ",Female,16,Right-Handed,163,23,171,3,Bus,45,0.331,40,Dancing,75,75,75,75,90,100,23,"Same length",45,45,"Same length",May,Fall,Yes,Yes,Desserts,Water,Other,,5,4,"Yes - other","In person",25,50,5,1,10,0,0,0,4,1,15,6,0,1,"A lot","Graduate degree",Pop,Telepathy,Happy,"Religious figure",Religious
USA,KY,2018,"10        ",Male,14,Right-Handed,"172 ","26 ","169 ",2,Bus,40,.388,450,Lacrosse,567,620,305,422,663,941,"26 ","Same length",80,"85 ","Ring finger",September,Fall,No,No,"Rice/Noodle dishes",Water,English,6,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",33,40,12,0,10,8,12,3,12,4,7,10,0,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer",Environment
USA,KY,2018,"12        ",Female,17,Right-Handed,160,26,158,1,Car,40,0.468,42,"Martial Arts",1000,997,999,998,500,500,26,"Same length",80,70,"Index finger",March,Fall,No,No,"Rice/Noodle dishes",Water,Art,5,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",7,8,10,4,10,5,3,10,20,10,60,14,9,15,"A lot","Graduate degree",Other,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,KY,2018,"10        ",Female,15,Right-Handed,155,20,158,3,Bus,55,.454,52,Swimming,701,455,380,615,840,995,21,"Left foot",80,70,"Index finger",April,Spring,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6.5,8,4,"Yes - broadband connection","Text messaging",110,110,9,2,28,6,3,1,7,10,14,5,0,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,KY,2013,"8         ",Female,14,Right-Handed,22,8,47,1,Bus,6,,,Basketball,70,80,90,96,50,60,90,"Right foot",10,11,"Same length",June,Summer,No,No,Fruit,Water,Art,5,5,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",17,15,6,4,1,2,6,2,3,5,3,2,2,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Environment
USA,KY,2018,"10        ",Male,15,Right-Handed,179,27,179,2,Car,12,0.41,40,Swimming,1000,326,262,583,722,898,27,"Left foot",9,10,"Ring finger",August,Spring,No,No,Poultry,Water,"Mathematics and statistics",6,8,5,,"Internet chat or instant messaging",50,500,5,1,10,8,3,20,2,1,50,2,0,5,Some,"Graduate degree",Classical,"Freeze time",Healthy,"Religious figure",Environment
USA,KY,2013,"8         ",Male,13,Left-Handed,66,22,93,1,Walk,4,,,None,1000,899,1000,1000,999,1000,22,"Same length",10,8,"Ring finger",August,Summer,Yes,No,"Rice/Noodle dishes",Water,Music,9,10,6,"Yes - broadband connection","Cell phone",0,3,3,,,,,,,,,,,,,,,,,,
USA,KY,2013,"7         ",Female,13,Right-Handed,160,22,158,2,Car,5,.39,38,Soccer,449,310,48,21,840,834,23,"Left foot",70,70,"Same length",January,Summer,No,No,Desserts,Milk,"Physical education",9,7,4,"Yes - broadband connection","Cell phone",100,120,48,4,2,40,4,1,1,50,16,10,0,3,Some,"Graduate degree",Country,Fly,Happy,"Sports person",Other
USA,KY,2013,"12        ",Female,17,Right-Handed,175,24,176,2,Car,25,.363,39,Athletics,500,500,800,500,1000,1000,23,"Right foot",70,70,"Same length",June,Fall,No,No,Seafood,Tea,"Social studies",7,9,4,"Yes - broadband connection","Cell phone",200,250,10,10,5,6,30,0,30,50,10,15,0,2,Some,"Graduate degree",Country,Invisibility,Happy,Friend,"Education/Youth development"
USA,KY,2019,"12        ",Female,17,Right-Handed,170,23,170,1,Car,15,.562,"48 ",Dancing,500,500,500,500,500,500,23,"Same length",701/2,"70 ","Index finger",December,Spring,Yes,No,Meat,Water,English,7,8,3,"Yes - broadband connection","Text messaging",20,20,"5 ",5,4,3,3,1,7,7,7,2,20,4,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,KY,2015,"6         ",Male,11,Right-Handed,157,23,162,1,Bus,25,0.273,39,"Football (American)",770,1000,1000,1000,305,455,23,"Same length",6.5,7,"Ring finger",August,Summer,No,No,Meat,"Sports drink","Physical education",10,7,6,"Yes - other","Text messaging",5,6,3,1,1,6,3,2,1,1,1,3,1,2,"Very little","Graduate degree",Pop,Fly,Happy,"Sports person","Arts, culture, sports"
USA,KY,2016,"6         ",Female,12,Right-Handed,142,20,146,1,Walk,1,.363,46,Walking/Hiking,1000,1000,1000,1000,1000,1000,23,"Left foot",7,7,"Same length",January,Summer,Yes,No,Other,Tea,"Mathematics and statistics",6,7,9,"Yes - other",Other,0,0,0,0,25,28,25,0,0,0,0,23,25,26,"A lot",Other,Other,"Freeze time",Happy,"Community leader or elder","Arts, culture, sports"
USA,KY,2018,"12        ",Female,17,Right-Handed,172,25,160,1,Car,30,0.394,49,Lacrosse,800,800,700,700,300,400,25,"Same length",70,75,"Ring finger",December,Fall,Yes,No,Meat,Water,English,8,10,5,"Yes - other","Text messaging",50,50,20,5,5,20,5,5,15,15,5,15,10,5,"A lot","Graduate degree",Pop,Fly,Happy,Friend,Health
USA,KY,2019,"7         ",Male,13,Right-Handed,147.3,"7 in","60 cm",1,Bus,"15 mi",0.27,"50 se","Football (American)",1000,1000,500,1000,200,100,"7 in","Same length",60,50,"Ring finger",January,Winter,Yes,No,Pizza/Pasta,Tea,"Physical education",8,5,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,28,0,4,2,4,3,2,1,2,2,1,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,"Musician or singer",Environment
USA,KY,2013,"8         ",Male,14,Right-Handed,155,23,155,1,Bus,35,,,Walking/Hiking,500,250,500,750,750,500,23,"Same length",50,65,"Ring finger",August,Spring,No,No,Breads/Sandwiches,"Soft drink (caffeinated)","Mathematics and statistics",8,6,5,"Yes - broadband connection","Text messaging",0,0,24,1,1,1.5,2,4,2,3,3,4,0,.5,Some,"Some college",Other,Telepathy,Healthy,Other,Environment
USA,KY,2013,"8         ",Male,13,Right-Handed,156,31,181,1,Car,3,.311,45,Basketball,300,500,200,100,10000,10000,31,"Same length",110,110,"Same length",April,Spring,Yes,No,Desserts,"Soft drink (caffeinated)",Other,8,3,5,"Yes - other","In person",0,0,2,0,0,2,1,0,0,0,1,3,2,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,"Wildlife, animals"
USA,KY,2012,"6         ",Female,12,Right-Handed,162.6,21,146.9,1,Bus,5,0.55,49,Other,305,706,396,80,727,481,21,"Same length",6,6,"Same length",May,Summer,No,No,Other,"Powdered drink",Science,9,11,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,5,11,5,7,0,12,10,0,12,7,7,5,Some,"Graduate degree",Pop,Invisibility,Healthy,Relative,Health
USA,KY,2012,"12        ",Female,18,Right-Handed,170,25.5,172,1,Car,10,0.344,38,Basketball,465,32,578,,1000,1000,25,"Right foot",83,70,"Index finger",October,Fall,No,No,Seafood,Water,History,8,10,3,"Yes - broadband connection","Text messaging",300,310,14,1,4,20,14,0,35,80,30,4,10,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Coach or club leader",Religious
USA,KY,2018,"12        ",Female,17,Left-Handed,161,24,167,2,Car,23,0.573,59,Running/Jogging,1000,1000,1000,1000,100,1000,25,"Left foot",80,80,"Same length",December,Fall,No,No,Other,"Soft drink (non-caffeinated)",English,5,8,4,"Yes - other","Text messaging",62,40,7,3,2,2,3,3,7,5,7,7,0,2,"A lot","Graduate degree","Rock and roll",Fly,Happy,"Musician or singer","Wildlife, animals"
USA,KY,2019,"12        ",Female,17,Right-Handed,160.0,19,130,1.5,Car,15,0.4,49,Walking/Hiking,1000,160,353,594,636,663,20,"Left foot",50,50,"Same length",September,Fall,No,No,Fruit,Tea,Science,7,8,6,"Yes - other","Text messaging",30,30,10,5,15,10,5,1,5,5,5,1,5,1,Some,"Graduate degree",Country,Invisibility,Happy,Relative,Health
USA,KY,2015,"6         ",Female,12,Right-Handed,154,26,155,1,Bus,10,0.376,44,Basketball,1000,920,952,925,241,369,25,"Right foot",9,10,"Ring finger",December,Spring,Yes,No,Desserts,Tea,"Mathematics and statistics",7,12,5,"Yes - other","In person",2,2,42,1,27,50,4,1,5,1,6,20,0,24,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,Environment
USA,KY,2019,"7         ",Female,12,Right-Handed,5'4,1,2,1,Car,30,0.335,37,Walking/Hiking,50,50,25,50,50,100,1,"Same length",2,2,"Same length",March,Fall,Yes,No,Desserts,"Soft drink (caffeinated)",Art,4,10,3,"Yes - other","Text messaging",50,20,24,2,0,0,0,6,2,5,24,2,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Friend,"Wildlife, animals"
USA,KY,2015,"6         ",Female,12,Right-Handed,153.5,23,150,1,Bus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"7         ",Male,12,Right-Handed,162.5,23.5,66,2,Bus,15,.331,44,Soccer,604,460,765,380,0,59,23.5,"Same length",90,80,"Ring finger",June,Spring,No,No,Breads/Sandwiches,"Soft drink (caffeinated)","Physical education",8,9,3,"Yes - other","Text messaging",4,3,30,1,0,1,4,30,1,2,1,0,0,0,None,"Graduate degree",Pop,Telepathy,Rich,,Health
USA,KY,2019,"7         ",Male,12,Right-Handed,148,68,65,4,Bus,25,0.7,41,Running/Jogging,556,476,626,695,936,824,64,"Right foot",2.5,"3,2","Ring finger",May,Fall,Yes,No,Poultry,Tea,Science,7,7,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",7,8,3,30min,"30m +","1 ",1or2,3,1,30M,2+,1,none,30M,Some,"Some college","Rock and roll",Fly,Happy,Other,Environment
USA,KY,2018,"10        ",Female,15,Right-Handed,169,28,165,2,Bus,30,0.315,29,Dancing,1000,834,1000,920,513,743,21,"Right foot",69,76,"Ring finger",December,Fall,Yes,No,Desserts,Water,"Mathematics and statistics",6,9,5,"Yes - broadband connection","Text messaging",50,40,5,1,19,21,5,10,12,7,15,0,0,4,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,KY,2015,"6         ",Male,11,Right-Handed,144,20,156,1,Bus,60,0.73,38,"Football (American)",1000,1000,1000,500,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Male,17,Right-Handed,184,29,192,1,Bus,40,0.433,30,Other,80,65,75,60,70,70,29,"Same length",87,90,"Ring finger",March,Fall,No,No,"Rice/Noodle dishes",Tea,Science,4,9,4,"Yes - broadband connection","Internet chat or instant messaging",12,8,0,0,10,0,0,4,4,3,30,0,30,5,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Rich,,"International aid"
USA,KY,2018,"10        ",Female,15,Right-Handed,165,25,185,3,Bus,40,0.408,38,Dancing,800,920,675,600,720,850,23,"Right foot",87,95,"Index finger",December,Winter,Yes,No,Seafood,Tea,"Mathematics and statistics",9,12,4,"Yes - broadband connection","Text messaging",24,26,2,0,25,15,1,0,0,5,10,5,0,20,Some,"Graduate degree",Pop,"Freeze time",Healthy,Relative,"International aid"
USA,KY,2012,"6         ",Female,12,Right-Handed,167.6,24.13,165.1,1,Bus,"50 ",0.377,36,Swimming,1000,700,1000,1000,0,0,24.13,"Same length",75,80,"Ring finger",July,Summer,Yes,No,Fruit,"Powdered drink",Art,8,16,7,"No internet connection","Text messaging",25,27,8,0,2,,,,,,,,,,,,,,,,
USA,KY,2012,"12        ",Male,18,Right-Handed,172,25,174,1,Car,13,.279,39,Lacrosse,500,500,750,,500,1000,26,"Left foot",70,80,"Ring finger",July,Winter,Yes,No,Poultry,Water,Music,,8,8,"Yes - broadband connection","In person",15,20,10,2,5,25,10,4,4,3,4,5,4,5,Some,"Graduate degree",Other,Fly,Happy,"Musician or singer","International aid"
USA,KY,2018,"10        ",Male,17,Right-Handed,157,25,161,3,Bus,80,0.413,43,Swimming,642,299,802,503,59,80,25,"Same length",75,74,"Index finger",July,Summer,No,No,Poultry,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",20,30,1,5,15,2,4,4,2,1,45,2,0,1,Some,Other,Pop,"Freeze time",Happy,Friend,Health
USA,KY,2019,"12        ",Female,17,Right-Handed,165,24,160,2,Car,45,.509,49,Swimming,882,952,904,754,492,711,,,25,85,"Ring finger",August,Summer,No,No,Fruit,Water,"Physical education",5,10,4,"Yes - broadband connection","Text messaging",5,20,20,5,8,3,6,0,7,4,6,5,30,2,"A lot","Undergraduate degree",Country,Fly,Happy,Relative,Environment
USA,KY,2015,"6         ",Female,12,Right-Handed,25,23,160,1,Bus,30,362,50,Skateboarding/Rollerblading,1000,481,1000,1000,0,0,21,"Right foot",8.5,7,"Index finger",October,Fall,No,No,Seafood,Milk,Music,8,4,5,"No internet connection","Cell phone",0,0,1,1,1,1,1,1,1,1,1,1,0,1,Some,"Some college","Rock and roll",Fly,Healthy,Other,Health
USA,KY,2012,"6         ",Female,11,Right-Handed,152.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"11        ",Male,16,Right-Handed,188,27,177,1,Car,13,,2.938,Soccer,500,500,800,800,200,200,26,"Right foot",8,8,"Index finger",March,Summer,Yes,No,Meat,"Sports drink","Mathematics and statistics",7,10,5,"Yes - broadband connection","Cell phone",100,120,5,6,3,2,6,5,3,9,10,4,6,7,Some,"Graduate degree",Country,"Super strength",Famous,Relative,Religious
USA,KY,2019,"7         ",Female,13,Ambidextrous,"5'2 ","22 cm","55 cm",3,Other,20,0.47,47,Soccer,214,166,166,166,27,1000,"22 cm","Same length","70 mm","60 mm","Ring finger",November,Winter,No,No,"Rice/Noodle dishes",Other,Other,8,3,5,"Yes - dial-up connection",Other,2,5,"48 ",0,0,4,3,12,19,0,0,0,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer","Wildlife, animals"
USA,KY,2018,"10        ",Female,15,Right-Handed,163,25,142,1,Car,20,.526,41,Tennis,100,750,750,508,283,417,24,"Right foot",80,65,"Index finger",February,Fall,No,No,Poultry,"Soft drink (caffeinated)","Social studies",7,11,4,"Yes - other","Text messaging",62,109,2,2,21,10,3,0,7,6,5,15,0,0,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,"International aid"
USA,KY,2018,"10        ",Male,17,Right-Handed,172,26,171,2,Car,30,0.402,49,Tennis,711,610,658,535,460,390,25,"Right foot",86,95,"Ring finger",May,Spring,No,No,Seafood,Water,Science,6,8,3,"Yes - broadband connection","Text messaging",2,10,2,1,10,12,4,2,0,3,9,5,0,4,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Relative,"Wildlife, animals"
USA,KY,2019,"7         ",Male,13,Right-Handed,161.5,24.5,,"1 1/2",Car,5,,,,492,487,738,503,743,1000,25.5,"Left foot",75,70,"Index finger",November,Fall,Yes,No,Meat,Tea,Science,"7 ",12,4,"Yes - other","Text messaging",100,200,5,3,0,1,4,5,2,3,4,0,0,0,Some,"Graduate degree","Rock and roll","Super strength",Happy,"Community leader or elder",Environment
USA,KY,2015,"6         ",Female,12,Right-Handed,152,23,162,1,Bus,30,262.3,58,Soccer,1000,1000,670,580,0,0,,,8,7,"Index finger",December,Fall,No,No,"Rice/Noodle dishes",Water,Science,10,13,4,"Yes - other","Text messaging",0,2,7,1,7,10,2,1,0,1,0,2,0,2,Some,"Undergraduate degree",Other,Telepathy,Healthy,Relative,Religious
USA,KY,2013,"12        ",Female,16,Right-Handed,173,23,186,1,Bus,15,.365,39,Dancing,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Male,17,Right-Handed,175,25,171,1,Car,20,.368,53,Basketball,1000,600,200,800,200,1000,25,"Same length",70,71,"Ring finger",June,Spring,No,No,Meat,Milk,History,7,7,3,"Yes - broadband connection","Text messaging",5,4,8,1,10,4,3,5,0,2,15,4,25,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,KY,2018,"10        ",Female,17,Right-Handed,152,20,151,1,Bus,30,.423,34,Walking/Hiking,655,328,414,622,500,432,20,"Same length",6.6,6.7,"Ring finger",February,Fall,Yes,No,"Rice/Noodle dishes",Water,History,5,7,5,"Yes - broadband connection","Cell phone",39,34,10,3,20,12,1,6,11,10,15,17,10,5,"A lot","Graduate degree","Heavy metal",Telepathy,Happy,Other,"Education/Youth development"
USA,KY,2019,"5         ",Male,10,Right-Handed,136,24,135,2,Car,8,0.312,44,Soccer,1000,1000,1000,1000,0,1000,22,"Right foot",70,80,"Ring finger",February,Summer,No,No,Desserts,"Soft drink (caffeinated)",,9,10,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",4,1,8,0,0,21,4,3,1,1,5,15,0,2,Some,"Graduate degree",Pop,Fly,Happy,Other,Environment
